id,task,framework,constraint,fold,type,result,metric,mode,version,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,mae,r2,rmse,models_ensemble_count,acc,auc,balacc,logloss
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,1,regression,-7.69688,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:15:16,6930.6,6613.8,0.03,432,650733165,,3.82375,0.938961,7.69688,4,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,2,regression,-29.1061,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:22:27,7376.8,7041.9,0.02,432,650733166,,6.63971,0.345283,29.1061,3,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,3,regression,-14.0105,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:03:00,6166.6,5981.2,0.03,218,650733167,,5.18759,0.849194,14.0105,4,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,4,regression,-11.8594,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:00:01,5995.3,5817.9,0.02,218,650733168,,4.85131,0.878336,11.8594,3,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,5,regression,-29.6961,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:36:45,8169.9,7763.2,0.05,432,650733169,,7.08656,0.701338,29.6961,10,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,6,regression,-12.4729,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:18:52,7113.9,6738.0,0.05,432,650733170,,5.21297,0.933441,12.4729,8,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,7,regression,-14.8785,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:03:15,6175.3,5989.7,0.03,218,650733171,,6.02737,0.918031,14.8785,5,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,8,regression,-11.0607,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:05:46,6322.4,6130.2,0.03,218,650733172,,4.61861,0.920485,11.0607,4,,,,
openml.org/t/359932,socmob,AutoGluon_hq_v1_il000005,4h8c,9,regression,-10.2098,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:09:36,6539.7,6352.0,0.03,218,650733173,,4.16179,0.941545,10.2098,4,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,0,regression,-0.0883179,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:45:16,8674.5,8284.8,0.02,432,650733164,,0.0662615,0.765832,0.0883179,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,1,regression,-0.10621,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:49:32,8919.0,8535.7,0.02,432,650733165,,0.0781704,0.738588,0.10621,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,2,regression,-0.0966563,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:50:01,8907.7,8510.6,0.02,432,650733166,,0.0709267,0.742722,0.0966563,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,3,regression,-0.091434,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:52:25,9069.2,8674.0,0.02,432,650733167,,0.069382,0.75702,0.091434,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,4,regression,-0.106106,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:51:53,9029.8,8617.0,0.02,432,650733168,,0.0807818,0.685289,0.106106,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,5,regression,-0.0926434,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:41:34,8411.4,8078.1,0.02,432,650733169,,0.0740303,0.747058,0.0926434,3,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,6,regression,-0.106067,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:43:44,8506.4,8168.9,0.02,432,650733170,,0.0811972,0.706939,0.106067,1,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,7,regression,-0.113965,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:18:56,7022.2,6843.5,0.01,218,650733171,,0.0826487,0.657764,0.113965,1,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,8,regression,-0.152494,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:42:29,8410.3,8014.4,0.03,432,650733172,,0.0780161,0.610317,0.152494,7,,,,
openml.org/t/359933,space_ga,AutoGluon_hq_v1_il000005,4h8c,9,regression,-0.0925825,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:38:24,8163.8,7823.8,0.02,432,650733173,,0.0681731,0.774199,0.0925825,3,,,,
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,0,multiclass,-0.491935,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:38:07,11762.0,11364.9,0.03,440,650733164,,,,,3,0.820513,,0.848112,0.491935
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,1,multiclass,-0.505188,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:59:14,13019.8,12648.1,0.009,440,650733165,,,,,1,0.783505,,0.83317,0.505188
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,2,multiclass,-0.439322,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:02:31,13202.5,12824.9,0.03,440,650733166,,,,,4,0.793814,,0.82153,0.439322
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,3,multiclass,-0.455682,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:54:28,12707.7,12351.6,0.02,440,650733167,,,,,5,0.778351,,0.810393,0.455682
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,4,multiclass,-0.447844,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:40:06,11849.3,11467.2,0.02,440,650733168,,,,,4,0.829897,,0.824007,0.447844
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,5,multiclass,-0.481334,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:03:33,13232.3,12830.0,0.02,440,650733169,,,,,5,0.840206,,0.804055,0.481334
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,6,multiclass,-0.545589,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:04:15,13275.5,12857.8,0.03,440,650733170,,,,,6,0.768041,,0.77969,0.545589
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,7,multiclass,-0.507844,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:53:27,12593.7,12200.1,0.03,440,650733171,,,,,5,0.793814,,0.823751,0.507844
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,8,multiclass,-0.542934,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:05:08,13300.8,12892.3,0.03,440,650733172,,,,,6,0.809278,,0.810466,0.542934
openml.org/t/168784,steel-plates-fault,AutoGluon_hq_v1_il000005,4h8c,9,multiclass,-0.515663,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:16:47,14011.3,13690.5,0.02,440,650733173,,,,,5,0.814433,,0.802334,0.515663
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,0,binary,0.985941,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:20:50,7020.3,6633.9,0.1,440,650733164,,,,,11,0.953216,0.985941,0.953163,0.141657
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,1,binary,0.993236,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:15:48,6724.7,6379.8,0.02,440,650733165,,,,,10,0.955166,0.993236,0.955139,0.0984619
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,2,binary,0.991853,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:21:08,7043.5,6638.0,0.1,440,650733166,,,,,11,0.961014,0.991853,0.961044,0.103494
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,3,binary,0.989436,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:56:47,5561.8,5364.1,0.1,222,650733167,,,,,7,0.947368,0.989436,0.94741,0.128397
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,4,binary,0.992783,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:19:14,6906.6,6533.0,0.02,440,650733168,,,,,10,0.957031,0.992783,0.957031,0.111479
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,5,binary,0.986649,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:25:55,7289.7,6881.4,0.1,440,650733169,,,,,7,0.949219,0.986649,0.949219,0.140227
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,6,binary,0.991333,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:16:33,6749.1,6439.7,0.1,440,650733170,,,,,11,0.958984,0.991333,0.958984,0.111164
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,7,binary,0.986008,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:23:40,7142.1,6758.4,0.1,440,650733171,,,,,7,0.951172,0.986008,0.951172,0.133286
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,8,binary,0.990463,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:55:20,5422.1,5227.6,0.1,222,650733172,,,,,5,0.958984,0.990463,0.958984,0.12363
openml.org/t/359972,sylvine,AutoGluon_hq_v1_il000005,4h8c,9,binary,0.994446,auc,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:25:00,7213.6,6801.4,0.02,440,650733173,,,,,10,0.960938,0.994446,0.960938,0.0978111
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,0,regression,-0.560085,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:48:43,15828.6,15587.9,0.1,338,650733164,,0.492071,0.998433,0.560085,4,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,1,regression,-1.15481,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:50:53,15918.0,15609.8,0.06,326,650733165,,0.854488,0.992285,1.15481,3,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,2,regression,-0.925069,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:50:34,15893.8,15624.5,0.2,308,650733166,,0.649743,0.994785,0.925069,5,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,3,regression,-0.811552,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:48:59,15825.8,15560.4,0.2,312,650733167,,0.64589,0.996334,0.811552,5,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,4,regression,-1.08182,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:53:03,12471.6,12291.7,0.1,218,650733168,,0.805358,0.994551,1.08182,4,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,5,regression,-0.763002,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:50:44,15908.2,15635.3,0.2,324,650733169,,0.546611,0.996391,0.763002,4,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,6,regression,-0.855754,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:50:25,15873.8,15584.7,0.2,338,650733170,,0.633135,0.99397,0.855754,4,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,7,regression,-1.27643,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:50:56,15912.9,15621.4,0.06,350,650733171,,0.87497,0.994655,1.27643,4,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,8,regression,-0.772509,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:48:37,12156.9,11963.1,0.07,218,650733172,,0.611533,0.997006,0.772509,3,,,,
openml.org/t/359934,tecator,AutoGluon_hq_v1_il000005,4h8c,9,regression,-1.23741,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:49:46,15812.6,15500.3,0.06,358,650733173,,0.984147,0.993725,1.23741,3,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,0,regression,-0.025792,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:45:01,15519.4,15274.9,0.1,262,650733164,,0.0181734,0.0624926,0.025792,4,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,1,regression,-0.0271388,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:44:27,15476.4,15228.4,0.1,270,650733165,,0.0197825,0.0906459,0.0271388,5,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,2,regression,-0.0267933,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:44:34,15487.8,15232.9,0.04,276,650733166,,0.0194726,0.0931052,0.0267933,5,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,3,regression,-0.0283289,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:46:54,15623.1,15354.2,0.06,290,650733167,,0.0193742,0.0538973,0.0283289,4,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,4,regression,-0.041791,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:45:16,15515.4,15249.0,0.04,314,650733168,,0.0214739,0.0500199,0.041791,6,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,5,regression,-0.0257187,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:46:30,15575.0,15331.3,0.02,288,650733169,,0.0184695,0.0737314,0.0257187,3,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,6,regression,-0.0261692,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:48:09,15653.9,15378.0,0.08,284,650733170,,0.0189556,0.0883436,0.0261692,7,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,7,regression,-0.0254632,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T04:59:30,12701.6,12491.8,0.03,218,650733171,,0.0184006,0.111247,0.0254632,3,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,8,regression,-0.0275554,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:47:55,15636.9,15362.5,0.03,302,650733172,,0.0195574,0.0902054,0.0275554,3,,,,
openml.org/t/359939,topo_2_1,AutoGluon_hq_v1_il000005,4h8c,9,regression,-0.0272235,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:10:55,13430.3,13248.1,0.04,218,650733173,,0.019313,0.0960485,0.0272235,5,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,0,regression,-0.126622,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:53:05,8669.3,8266.4,0.01,432,650733164,,0.0826813,0.635685,0.126622,3,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,1,regression,-0.134839,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:56:17,8918.4,8547.6,0.02,432,650733165,,0.0940108,0.672666,0.134839,5,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,2,regression,-0.133831,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:50:20,8552.0,8205.4,0.004,432,650733166,,0.0935511,0.744208,0.133831,1,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,3,regression,-0.123663,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:56:03,8897.3,8530.2,0.006,432,650733167,,0.0839229,0.684892,0.123663,1,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,4,regression,-0.141739,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:53:17,8714.1,8324.9,0.003,432,650733168,,0.0957457,0.708552,0.141739,1,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,5,regression,-0.131778,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:57:57,8994.4,8608.1,0.004,432,650733169,,0.0903694,0.706933,0.131778,1,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,6,regression,-0.128536,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:58:03,8949.9,8539.0,0.008,432,650733170,,0.0898529,0.693831,0.128536,3,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,7,regression,-0.123024,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:49:19,8437.9,8069.4,0.01,432,650733171,,0.0746672,0.692113,0.123024,3,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,8,regression,-0.125571,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:51:22,8569.6,8183.2,0.03,432,650733172,,0.0855085,0.636931,0.125571,6,,,,
openml.org/t/359945,us_crime,AutoGluon_hq_v1_il000005,4h8c,9,regression,-0.133982,neg_rmse,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:29:55,7266.6,7072.5,0.004,218,650733173,,0.0883249,0.621037,0.133982,1,,,,
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,0,multiclass,-0.307926,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:45:02,4569.0,4406.2,0.04,222,650733164,,,,,5,0.858824,,0.859307,0.307926
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,1,multiclass,-0.35094,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:49:18,4828.7,4661.5,0.03,222,650733165,,,,,5,0.823529,,0.823593,0.35094
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,2,multiclass,-0.354805,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:52:12,4971.8,4765.6,0.04,222,650733166,,,,,6,0.8,,0.801407,0.354805
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,3,multiclass,-0.441142,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:17:31,6477.1,6102.1,0.04,440,650733167,,,,,6,0.823529,,0.82132,0.441142
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,4,multiclass,-0.270961,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:48:48,4773.2,4593.8,0.03,222,650733168,,,,,5,0.835294,,0.837662,0.270961
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,5,multiclass,-0.244889,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:57:31,5283.5,5089.0,0.04,222,650733169,,,,,6,0.847059,,0.850108,0.244889
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,6,multiclass,-0.346155,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:03:05,5590.6,5408.5,0.04,222,650733170,,,,,6,0.821429,,0.827751,0.346155
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,7,multiclass,-0.29386,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:51:30,4877.5,4682.3,0.02,222,650733171,,,,,4,0.809524,,0.813312,0.29386
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,8,multiclass,-0.447255,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T03:21:20,6682.4,6297.5,0.04,440,650733172,,,,,6,0.845238,,0.845238,0.447255
openml.org/t/190146,vehicle,AutoGluon_hq_v1_il000005,4h8c,9,multiclass,-0.352264,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T02:51:59,4926.8,4751.9,0.03,222,650733173,,,,,5,0.833333,,0.831548,0.352264
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,0,multiclass,-0.907284,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:58:35,16090.6,15978.1,0.1,56,650733164,,,,,3,0.674498,,0.573299,0.907284
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,1,multiclass,-0.757524,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:59:28,16127.1,16009.7,0.1,58,650733165,,,,,3,0.732121,,0.67022,0.757524
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,2,multiclass,-0.781947,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:58:35,16066.9,15996.5,0.07,32,650733166,,,,,1,0.719945,,0.643684,0.781947
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,3,multiclass,-0.762522,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:59:18,16097.4,15982.8,0.1,56,650733167,,,,,3,0.728005,,0.659802,0.762522
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,4,multiclass,-0.880224,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:59:27,16096.7,15982.8,0.1,58,650733168,,,,,3,0.694735,,0.585685,0.880224
openml.org/t/359985,volkert,AutoGluon_hq_v1_il000005,4h8c,5,multiclass,-0.765386,neg_logloss,aws,1.0.0b20231127,"dev [https://github.com/Innixma/automlbenchmark, 2023_11_26, 8facda0]",2023-11-27T05:59:17,16087.7,15974.5,0.1,56,650733169,,,,,3,0.732636,,0.657728,0.765386
